mission_index,timestamp,latitude,longitude,altitude,velocity,roll,pitch,yaw
0,0.0,15.050101575027883,73.75013052040573,4000.0,180.0,0.0,0.0,0.892484667492548
1,0.1,15.050203149981133,73.75026104093595,4000.0,180.0,0.0,0.0,0.892485259605887
2,0.2,15.05030472485975,73.75039156159067,4000.0,180.0,0.0,0.0,0.8924858517246338
3,0.30000000000000004,15.050406299663733,73.7505220823699,4000.0,180.0,0.0,0.0,0.8924864438487159
4,0.4,15.050507874393082,73.75065260327362,4000.0,180.0,0.0,0.0,0.8924870359781382
5,0.5,15.050609449047796,73.75078312430185,4000.0,180.0,0.0,0.0,0.8924876281128606
6,0.6,15.050711023627874,73.75091364545457,4000.0,180.0,0.0,0.0,0.892488220252955
7,0.7,15.050812598133318,73.7510441667318,4000.0,180.0,0.0,0.0,0.8924888123984488
8,0.7999999999999999,15.050914172564124,73.75117468813355,4000.0,180.0,0.0,0.0,0.8924894045492795
9,0.8999999999999999,15.05101574692029,73.75130520965979,4000.0,180.0,0.0,0.0,0.8924899967053963
10,0.9999999999999999,15.05111732120182,73.75143573131054,4000.0,180.0,0.0,0.0,0.892490588866882
11,1.0999999999999999,15.051218895408711,73.7515662530858,4000.0,180.0,0.0,0.0,0.8924911810337867
12,1.2,15.051320469540961,73.75169677498556,4000.0,180.0,0.0,0.0,0.8924917732060369
13,1.3,15.05142204359857,73.75182729700984,4000.0,180.0,0.0,0.0,0.8924923653836032
14,1.4000000000000001,15.05152361758154,73.75195781915862,4000.0,180.0,0.0,0.0,0.8924929575665926
15,1.5000000000000002,15.051625191489865,73.75208834143191,4000.0,180.0,0.0,0.0,0.8924935497549759
16,1.6000000000000003,15.051726765323549,73.75221886382973,4000.0,180.0,0.0,0.0,0.8924941419487018
17,1.7000000000000004,15.051828339082588,73.75234938635205,4000.0,180.0,0.0,0.0,0.8924947341477981
18,1.8000000000000005,15.051929912766985,73.7524799089989,4000.0,180.0,0.0,0.0,0.8924953263523151
19,1.9000000000000006,15.052031486376736,73.75261043177025,4000.0,180.0,0.0,0.0,0.892495918562144
20,2.0000000000000004,15.05213305991184,73.75274095466612,4000.0,180.0,0.0,0.0,0.8924965107773812
21,2.1000000000000005,15.052234633372299,73.75287147768651,4000.0,180.0,0.0,0.0,0.8924971029979858
22,2.2000000000000006,15.052336206758111,73.75300200083142,4000.0,180.0,0.0,0.0,0.8924976952240319
23,2.3000000000000007,15.052437780069276,73.75313252410083,4000.0,180.0,0.0,0.0,0.8924982874554556
24,2.400000000000001,15.052539353305793,73.75326304749478,4000.0,180.0,0.0,0.0,0.8924988796923311
25,2.500000000000001,15.05264092646766,73.75339357101325,4000.0,180.0,0.0,0.0,0.892499471934607
26,2.600000000000001,15.052742499554878,73.75352409465623,4000.0,180.0,0.0,0.0,0.892500064182253
27,2.700000000000001,15.052844072567444,73.75365461842374,4000.0,180.0,0.0,0.0,0.8925006564353437
28,2.800000000000001,15.052945645505359,73.75378514231578,4000.0,180.0,0.0,0.0,0.8925012486938041
29,2.9000000000000012,15.053047218368622,73.75391566633233,4000.0,180.0,0.0,0.0,0.8925018409576855
30,3.0000000000000013,15.053148791157232,73.75404619047342,4000.0,180.0,0.0,0.0,0.8925024332270274
31,3.1000000000000014,15.05325036387119,73.75417671473903,4000.0,180.0,0.0,0.0,0.8925030255017546
32,3.2000000000000015,15.053351936510492,73.75430723912918,4000.0,180.0,0.0,0.0,0.8925036177818958
33,3.3000000000000016,15.053453509075139,73.75443776364385,4000.0,180.0,0.0,0.0,0.8925042100674558
34,3.4000000000000017,15.053555081565131,73.75456828828305,4000.0,180.0,0.0,0.0,0.892504802358417
35,3.5000000000000018,15.053656653980466,73.75469881304679,4000.0,180.0,0.0,0.0,0.8925053946548546
36,3.600000000000002,15.053758226321145,73.75482933793505,4000.0,180.0,0.0,0.0,0.8925059869567041
37,3.700000000000002,15.053859798587165,73.75495986294786,4000.0,180.0,0.0,0.0,0.8925065792640174
38,3.800000000000002,15.053961370778527,73.7550903880852,4000.0,180.0,0.0,0.0,0.8925071715766956
39,3.900000000000002,15.05406294289523,73.75522091334706,4000.0,180.0,0.0,0.0,0.8925077638948721
40,4.000000000000002,15.054164514937273,73.75535143873347,4000.0,180.0,0.0,0.0,0.8925083562185292
41,4.100000000000001,15.054266086904656,73.75548196424441,4000.0,180.0,0.0,0.0,0.8925089485475908
42,4.200000000000001,15.054367658797377,73.7556124898799,4000.0,180.0,0.0,0.0,0.8925095408821203
43,4.300000000000001,15.054469230615435,73.75574301563992,4000.0,180.0,0.0,0.0,0.8925101332220887
44,4.4,15.054570802358832,73.75587354152448,4000.0,180.0,0.0,0.0,0.8925107255674778
45,4.5,15.054672374027565,73.75600406753358,4000.0,180.0,0.0,0.0,0.8925113179184232
46,4.6,15.054773945621633,73.75613459366723,4000.0,180.0,0.0,0.0,0.8925119102748241
47,4.699999999999999,15.054875517141037,73.75626511992542,4000.0,180.0,0.0,0.0,0.8925125026366151
48,4.799999999999999,15.054977088585774,73.75639564630815,4000.0,180.0,0.0,0.0,0.8925130950039205
49,4.899999999999999,15.055078659955845,73.75652617281543,4000.0,180.0,0.0,0.0,0.8925136873767225
50,4.999999999999998,15.05518023125125,73.75665669944725,4000.0,180.0,0.0,0.0,0.8925142797550029
51,5.099999999999998,15.055281802471985,73.75678722620363,4000.0,180.0,0.0,0.0,0.8925148721387675
52,5.1999999999999975,15.055383373618053,73.75691775308455,4000.0,180.0,0.0,0.0,0.8925154645279386
53,5.299999999999997,15.05548494468945,73.75704828009002,4000.0,180.0,0.0,0.0,0.8925160569226775
54,5.399999999999997,15.055586515686178,73.75717880722004,4000.0,180.0,0.0,0.0,0.8925166493228699
55,5.4999999999999964,15.055688086608235,73.75730933447463,4000.0,180.0,0.0,0.0,0.8925172417285824
56,5.599999999999996,15.055789657455621,73.75743986185375,4000.0,180.0,0.0,0.0,0.8925178341397
57,5.699999999999996,15.055891228228335,73.75757038935744,4000.0,180.0,0.0,0.0,0.8925184265563608
58,5.799999999999995,15.055992798926376,73.75770091698568,4000.0,180.0,0.0,0.0,0.8925190189785351
59,5.899999999999995,15.056094369549742,73.75783144473847,4000.0,180.0,0.0,0.0,0.8925196114061807
60,5.999999999999995,15.056195940098434,73.75796197261582,4000.0,180.0,0.0,0.0,0.8925202038393876
61,6.099999999999994,15.05629751057245,73.75809250061772,4000.0,180.0,0.0,0.0,0.8925207962781018
62,6.199999999999994,15.056399080971792,73.75822302874418,4000.0,180.0,0.0,0.0,0.892521388722378
63,6.299999999999994,15.056500651296457,73.7583535569952,4000.0,180.0,0.0,0.0,0.8925219811721249
64,6.399999999999993,15.056602221546443,73.7584840853708,4000.0,180.0,0.0,0.0,0.8925225736274461
65,6.499999999999993,15.056703791721752,73.75861461387095,4000.0,180.0,0.0,0.0,0.8925231660881893
66,6.5999999999999925,15.056805361822382,73.75874514249566,4000.0,180.0,0.0,0.0,0.8925237585545192
67,6.699999999999992,15.056906931848333,73.75887567124494,4000.0,180.0,0.0,0.0,0.8925243510263928
68,6.799999999999992,15.057008501799602,73.75900620011878,4000.0,180.0,0.0,0.0,0.8925249435037556
69,6.8999999999999915,15.057110071676192,73.75913672911719,4000.0,180.0,0.0,0.0,0.8925255359866744
70,6.999999999999991,15.0572116414781,73.75926725824016,4000.0,180.0,0.0,0.0,0.892526128475144
71,7.099999999999991,15.057313211205324,73.7593977874877,4000.0,180.0,0.0,0.0,0.8925267209691823
72,7.19999999999999,15.057414780857865,73.75952831685981,4000.0,180.0,0.0,0.0,0.8925273134687345
73,7.29999999999999,15.057516350435723,73.7596588463565,4000.0,180.0,0.0,0.0,0.8925279059738315
74,7.39999999999999,15.057617919938895,73.75978937597776,4000.0,180.0,0.0,0.0,0.8925284984844793
75,7.499999999999989,15.057719489367383,73.75991990572359,4000.0,180.0,0.0,0.0,0.8925290910007098
76,7.599999999999989,15.057821058721183,73.760050435594,4000.0,180.0,0.0,0.0,0.8925296835224289
77,7.699999999999989,15.057922628000297,73.76018096558897,4000.0,180.0,0.0,0.0,0.8925302760497682
78,7.799999999999988,15.058024197204723,73.76031149570852,4000.0,180.0,0.0,0.0,0.8925308685826592
79,7.899999999999988,15.058125766334461,73.76044202595264,4000.0,180.0,0.0,0.0,0.8925314611211583
80,7.999999999999988,15.05822733538951,73.76057255632135,4000.0,180.0,0.0,0.0,0.8925320536652722
81,8.099999999999987,15.05832890436987,73.76070308681463,4000.0,180.0,0.0,0.0,0.8925326462148953
82,8.199999999999987,15.058430473275537,73.76083361743248,4000.0,180.0,0.0,0.0,0.892533238770146
83,8.299999999999986,15.058532042106513,73.76096414817492,4000.0,180.0,0.0,0.0,0.8925338313310315
84,8.399999999999986,15.058633610862797,73.76109467904195,4000.0,180.0,0.0,0.0,0.8925344238974707
85,8.499999999999986,15.058735179544389,73.76122521003354,4000.0,180.0,0.0,0.0,0.8925350164694703
86,8.599999999999985,15.058836748151286,73.76135574114973,4000.0,180.0,0.0,0.0,0.8925356090471499
87,8.699999999999985,15.05893831668349,73.7614862723905,4000.0,180.0,0.0,0.0,0.8925362016304031
88,8.799999999999985,15.059039885140997,73.76161680375586,4000.0,180.0,0.0,0.0,0.8925367942192366
89,8.899999999999984,15.059141453523809,73.7617473352458,4000.0,180.0,0.0,0.0,0.8925373868136823
90,8.999999999999984,15.059243021831925,73.76187786686033,4000.0,180.0,0.0,0.0,0.8925379794137727
91,9.099999999999984,15.059344590065344,73.76200839859945,4000.0,180.0,0.0,0.0,0.8925385720194892
92,9.199999999999983,15.059446158224064,73.76213893046315,4000.0,180.0,0.0,0.0,0.8925391646307616
93,9.299999999999983,15.059547726308086,73.76226946245146,4000.0,180.0,0.0,0.0,0.8925397572477763
94,9.399999999999983,15.059649294317408,73.76239999456435,4000.0,180.0,0.0,0.0,0.8925403498702973
95,9.499999999999982,15.05975086225203,73.76253052680183,4000.0,180.0,0.0,0.0,0.8925409424985233
96,9.599999999999982,15.059852430111953,73.7626610591639,4000.0,180.0,0.0,0.0,0.89254153513241
97,9.699999999999982,15.059953997897171,73.76279159165057,4000.0,180.0,0.0,0.0,0.8925421277719007
98,9.799999999999981,15.060055565607687,73.76292212426183,4000.0,180.0,0.0,0.0,0.8925427204170922
99,9.89999999999998,15.0601571332435,73.7630526569977,4000.0,180.0,0.0,0.0,0.8925433130679015
100,9.99999999999998,15.06025870080461,73.76318318985817,4000.0,180.0,0.0,0.0,0.8925439057243358
101,10.09999999999998,15.060360268291015,73.76331372284322,4000.0,180.0,0.0,0.0,0.8925444983864282
102,10.19999999999998,15.060461835702714,73.76344425595288,4000.0,180.0,0.0,0.0,0.8925450910542241
103,10.29999999999998,15.060563403039707,73.76357478918713,4000.0,180.0,0.0,0.0,0.8925456837277967
104,10.399999999999979,15.060664970301993,73.76370532254599,4000.0,180.0,0.0,0.0,0.8925462764068928
105,10.499999999999979,15.06076653748957,73.76383585602946,4000.0,180.0,0.0,0.0,0.8925468690917543
106,10.599999999999978,15.06086810460244,73.76396638963753,4000.0,180.0,0.0,0.0,0.8925474617821667
107,10.699999999999978,15.0609696716406,73.7640969233702,4000.0,180.0,0.0,0.0,0.8925480544783069
108,10.799999999999978,15.061071238604049,73.76422745722749,4000.0,180.0,0.0,0.0,0.892548647180156
109,10.899999999999977,15.061172805492788,73.76435799120938,4000.0,180.0,0.0,0.0,0.8925492398877093
110,10.999999999999977,15.061274372306816,73.76448852531588,4000.0,180.0,0.0,0.0,0.8925498326009337
111,11.099999999999977,15.061375939046131,73.76461905954699,4000.0,180.0,0.0,0.0,0.8925504253198243
112,11.199999999999976,15.061477505710734,73.7647495939027,4000.0,180.0,0.0,0.0,0.8925510180445069
113,11.299999999999976,15.061579072300622,73.76488012838304,4000.0,180.0,0.0,0.0,0.8925516107748174
114,11.399999999999975,15.061680638815796,73.76501066298798,4000.0,180.0,0.0,0.0,0.8925522035108432
115,11.499999999999975,15.061782205256254,73.76514119771753,4000.0,180.0,0.0,0.0,0.8925527962526308
116,11.599999999999975,15.061883771621996,73.76527173257169,4000.0,180.0,0.0,0.0,0.8925533890001757
117,11.699999999999974,15.061985337913022,73.76540226755047,4000.0,180.0,0.0,0.0,0.8925539817534323
118,11.799999999999974,15.06208690412933,73.76553280265387,4000.0,180.0,0.0,0.0,0.8925545745124616
119,11.899999999999974,15.06218847027092,73.76566333788188,4000.0,180.0,0.0,0.0,0.8925551672771913
120,11.999999999999973,15.06229003633779,73.76579387323451,4000.0,180.0,0.0,0.0,0.8925557600476558
121,12.099999999999973,15.06239160232994,73.76592440871177,4000.0,180.0,0.0,0.0,0.8925563528238502
122,12.199999999999973,15.06249316824737,73.76605494431364,4000.0,180.0,0.0,0.0,0.8925569456057681
