timestamp,status,latitude,longitude,altitude,velocity
0.0,AVAILABLE,15.050082729926674,73.75014315796776,4001.210698482806,179.9524689421462
0.1,AVAILABLE,15.050203828670638,73.75026550718547,4000.2965439348272,180.0088984977531
0.2,AVAILABLE,15.050316660938964,73.75041017096646,4004.6036549806527,179.98985445456083
0.30000000000000004,AVAILABLE,15.050393077366518,73.75053519710073,3999.0392061162966,179.91712439194885
0.4,AVAILABLE,15.050538742027113,73.75066852551898,3998.9167121235578,179.96725875478768
0.5,AVAILABLE,15.050616696147927,73.75078665950676,4001.3848630492284,179.98781410658435
0.6,AVAILABLE,15.050677516098824,73.75087880918319,4002.8910951998037,180.02154332811153
0.7,AVAILABLE,15.05077293192004,73.75105007029158,4000.8728656981098,180.07163046130984
0.7999999999999999,AVAILABLE,15.050914245550107,73.75118059768837,3997.4514990488956,179.83654753525613
0.8999999999999999,AVAILABLE,15.051011150669153,73.75130722100273,3998.887689032288,179.84081200321853
0.9999999999999999,AVAILABLE,15.051108177030795,73.75142208658136,4002.0507911901027,179.87654072750388
1.0999999999999999,AVAILABLE,15.05119997505793,73.75155382387022,4000.3472890261105,180.10966494056782
1.2,AVAILABLE,15.051327920534819,73.75166961956481,3996.853026110562,180.1524771893857
1.3,AVAILABLE,15.051424902236807,73.75182259445212,4001.1730523172555,180.0593390561777
1.4000000000000001,AVAILABLE,15.051553556881235,73.75196066892954,3997.7317975897213,179.90023083600886
1.5000000000000002,AVAILABLE,15.05164205706563,73.75208775583299,4000.4591222000768,180.0461587453959
1.6000000000000003,AVAILABLE,15.051708372302706,73.75224882194772,3999.178365082367,179.97827575865634
1.7000000000000004,AVAILABLE,15.051823193484108,73.7523517626883,3998.9026152038605,179.9642890844364
1.8000000000000005,AVAILABLE,15.051940965884732,73.75250401217376,4002.1358440107897,179.88056847640544
1.9000000000000006,AVAILABLE,15.052024472812386,73.75263621542895,3999.951821178293,180.01151790161995
2.0000000000000004,AVAILABLE,15.05212895411861,73.75276903946781,3998.625210735388,179.95331613033858
2.1000000000000005,AVAILABLE,15.05225288840765,73.75284194705642,3998.5980131565016,180.25032879170217
2.2000000000000006,AVAILABLE,15.052335687814907,73.75300879388378,3994.014670302456,179.9846329371951
2.3000000000000007,AVAILABLE,15.052419479736475,73.75311881103366,3997.5544556291984,180.00633775360828
2.400000000000001,AVAILABLE,15.052533726564068,73.753281026505,3993.1344095311038,179.93021682594173
2.500000000000001,AVAILABLE,15.052653215153608,73.75339983219976,4004.116593291319,179.94911892175014
2.600000000000001,AVAILABLE,15.052759816440663,73.75353314093367,3996.146207266447,179.8208406561858
2.700000000000001,AVAILABLE,15.052877520525506,73.75367487601025,4000.314374116979,179.91986717056187
2.800000000000001,AVAILABLE,15.052912814987797,73.75377789802664,4000.2011911639606,180.15531947325834
2.9000000000000012,AVAILABLE,15.053040714672782,73.75391299707942,3999.57904792671,180.1021699294991
3.0000000000000013,AVAILABLE,15.053176365348412,73.75408051295041,3999.9988787279017,180.0726138229156
3.1000000000000014,AVAILABLE,15.053232337200225,73.75416365168937,3998.8801356898402,180.0804995490577
3.2000000000000015,AVAILABLE,15.053312586425669,73.75430812664015,4005.8171473751386,180.1049736309713
3.3000000000000016,AVAILABLE,15.053478713038213,73.75442704895072,4000.95669287347,179.90720261974997
3.4000000000000017,AVAILABLE,15.053583861084531,73.75456116015552,3998.7319829962094,179.89933511487348
3.5000000000000018,AVAILABLE,15.053661701431292,73.75472686318537,3999.972937632751,179.98992643383258
