timestamp,mission_index,estimated_lat,estimated_lon,estimated_alt,nav_mode,gnss_accepted,radar_accepted,mag_accepted,tan_valid,tan_match_score,tan_residual_m,terrain_obs,magnav_available,magnav_quality,uncertainty_lat_m,uncertainty_lon_m,uncertainty_alt_m,fdi_radar,fdi_gnss,fdi_mag,truth_lat,truth_lon,error_lat_m,error_lon_m,error_3d_m,ins_drift_m
0.0,0,25.050118207442058,81.55019543311175,1999.999954340835,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,4.9949640998229,4.9949640998229,0.0009999999999999998,ACCEPTED,ACCEPTED,ACCEPTED,25.050121050170347,81.55017274733822,-0.3164525131548146,2.2878373387600135,2.3096194235645187,0.0001202411646058439
0.1,1,25.050181291989635,81.55027103691704,2000.0000038637681,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,3.533756493058807,3.533756493058807,0.0009999999999999998,ACCEPTED,ACCEPTED,ACCEPTED,25.05024210014067,81.5503454950178,-6.769163373455598,-7.509016813966626,10.109743136646264,0.0003123263198262049
0.2,2,25.050238175672625,81.55036349148594,2000.0000925696704,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,2.885793150728389,2.885793150728389,0.0009999999999999996,ACCEPTED,ACCEPTED,ACCEPTED,25.050363149910975,81.55051824303872,-13.912132213122703,-15.606506916373766,20.907187301170584,0.0006498501237660944
0.30000000000000004,3,25.050304935845453,81.55045194784506,2000.0002841165867,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,2.4993915056487097,2.4993915056487097,0.0009999999999999996,ACCEPTED,ACCEPTED,ACCEPTED,25.050484199481254,81.55069099140101,-19.955627937306417,-24.107229674616416,31.29513714552008,0.0010389610452025723
0.4,4,25.050368275888513,81.55052913370282,2000.000473109652,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,2.235650283550116,2.235650283550116,0.0009999999999999994,ACCEPTED,ACCEPTED,ACCEPTED,25.050605248851504,81.55086374010466,-26.379830240179132,-33.74458425554691,42.832142254157375,0.0012095754970250462
0.5,5,25.050425851024464,81.55060654693185,2000.0006994245475,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,2.0409447721011125,2.0409447721011125,0.0009999999999999994,ACCEPTED,ACCEPTED,ACCEPTED,25.050726298021726,81.55103648914968,-33.445759735163136,-43.35902418200791,54.75969158311802,0.0014437484869305613
0.6,6,25.05048708370422,81.55068545293831,2000.000988508804,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,1.889611016941205,1.889611016941205,0.0009999999999999992,ACCEPTED,ACCEPTED,ACCEPTED,25.050847346991915,81.55120923853606,-40.104509186344046,-52.82293534135307,66.32219956511032,0.0015405362936074982
0.7,7,25.050547250321756,81.55077034069447,2000.0011939294707,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,1.7676208027168465,1.7676208027168465,0.0009999999999999992,ACCEPTED,ACCEPTED,ACCEPTED,25.050968395762073,81.55138198826381,-46.88191041607794,-61.68361299403241,77.47762022841641,0.0017982861314375488
0.7999999999999999,8,25.050607406300575,81.55085424621998,2000.0013643947536,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,1.6665735602167788,1.6665735602167788,0.000999999999999999,ACCEPTED,ACCEPTED,ACCEPTED,25.051089444332195,81.55155473833292,-53.66047367998192,-70.64336375842919,88.71263314018911,0.00228748438142122
0.8999999999999999,9,25.05066866181352,81.55093891770377,2000.0013738119878,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,LOW,1.5810910773725344,1.5810910773725344,0.000999999999999999,ACCEPTED,ACCEPTED,ACCEPTED,25.051210492702282,81.55172748874341,-60.31661453682844,-79.52588582278531,99.81212604229522,0.0026875579085904808
0.9999999999999999,10,25.050731953111217,81.55102417081525,2000.001359547989,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,LOW,1.5075492992074255,1.5075492992074255,0.0009999999999999987,ACCEPTED,ACCEPTED,ACCEPTED,25.05133154087233,81.55190023949528,-66.74610956698999,-88.34976878719071,110.72815715561552,0.0032088334503473192
1.0999999999999999,11,25.050793757212304,81.55111178091236,2000.0014631108227,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,LOW,1.4434052283888505,1.4434052283888505,0.0009999999999999987,ACCEPTED,ACCEPTED,ACCEPTED,25.051452588842334,81.55207299058853,-73.34113705496421,-96.93597171369491,121.55453507209553,0.003739713907527904
