timestamp,mission_index,estimated_lat,estimated_lon,estimated_alt,nav_mode,gnss_accepted,radar_accepted,mag_accepted,tan_valid,tan_match_score,tan_residual_m,terrain_obs,magnav_available,magnav_quality,uncertainty_lat_m,uncertainty_lon_m,uncertainty_alt_m,fdi_radar,fdi_gnss,fdi_mag,truth_lat,truth_lon,error_lat_m,error_lon_m,error_3d_m,ins_drift_m
0.0,0,15.050082767866288,73.75014313252318,3999.999993158212,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,4.9949640998229,4.9949640998229,0.0009999999999999998,ACCEPTED,ACCEPTED,ACCEPTED,15.050101575027883,73.75013052040573,-2.0936132287766895,1.3558231554932698,2.4942880308177084,0.00012281230761426056
0.1,1,15.050143236839203,73.7502042581726,3999.999953370806,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,3.533756493058807,3.533756493058807,0.0009999999999999998,ACCEPTED,ACCEPTED,ACCEPTED,15.050203149981133,73.75026104093595,-6.669530959683598,-6.104236582332228,9.0412580692767,0.0002579118062546352
0.2,2,15.050201005010866,73.75027284972906,3999.999979125502,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,2.885793150728389,2.885793150728389,0.0009999999999999996,ACCEPTED,ACCEPTED,ACCEPTED,15.05030472485975,73.75039156159067,-11.546093577744472,-12.761706198054574,17.209689770344397,0.000518530884635859
0.30000000000000004,3,15.050248997919066,73.75033840355968,3999.999997966364,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,2.4993915056487097,2.4993915056487097,0.0009999999999999996,ACCEPTED,ACCEPTED,ACCEPTED,15.050406299663733,73.7505220823699,-17.510830216255542,-19.74574285553271,26.391732337596736,0.0008286405044035075
0.4,4,15.050306923297534,73.7504044000855,3999.999953908091,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,2.235650283550116,2.235650283550116,0.0009999999999999994,ACCEPTED,ACCEPTED,ACCEPTED,15.050507874393082,73.75065260327362,-22.36987595646106,-26.682195875032214,34.81883006393294,0.001325581164917546
0.5,5,15.050358534891611,73.7504680886392,3999.9999429669547,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,2.0409447721011125,2.0409447721011125,0.0009999999999999994,ACCEPTED,ACCEPTED,ACCEPTED,15.050609449047796,73.75078312430185,-27.9317638664957,-33.866765834279974,43.899217086044125,0.0017944959540866572
0.6,6,15.050404091044648,73.7505267467934,4000.0000026180137,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,1.889611016941205,1.889611016941205,0.0009999999999999992,ACCEPTED,ACCEPTED,ACCEPTED,15.050711023627874,73.75091364545457,-34.16773516480539,-41.59211691496701,53.8269292804314,0.002290816395022464
0.7,7,15.050450187272034,73.75059214795539,4000.0002010371886,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,1.7676208027168465,1.7676208027168465,0.0009999999999999992,ACCEPTED,ACCEPTED,ACCEPTED,15.050812598133318,73.7510441667318,-40.34357707809427,-48.59259211944398,63.1572974433104,0.0027444743278706774
0.7999999999999999,8,15.050501743376511,73.7506575199038,4000.000537818423,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,UNAVAILABLE,1.6665735602167788,1.6665735602167788,0.000999999999999999,ACCEPTED,ACCEPTED,ACCEPTED,15.050914172564124,73.75117468813355,-45.91161716501432,-55.5962145304904,72.10281312700046,0.003234198545194557
0.8999999999999999,9,15.050552680710542,73.75072248256622,4000.000741471629,GNSS_ONLY,True,True,True,False,0.0,nan,LOW,False,LOW,1.5810910773725344,1.5810910773725344,0.000999999999999999,ACCEPTED,ACCEPTED,ACCEPTED,15.05101574692029,73.75130520965979,-51.548530469222484,-62.64384236918978,81.12645672228176,0.003656384438848252
