mission_index,timestamp,latitude,longitude,altitude,velocity,roll,pitch,yaw
3138,313.80000000000285,25.43239798176875,81.80044236007275,2000.0,220.0,0.0,0.0,-1.1773889704816072
3139,313.9000000000029,25.432473825143358,81.80024001459564,2000.0,220.0,0.0,0.0,-1.1773904888590019
3140,314.0000000000029,25.4325496682405,81.80003766886364,2000.0,220.0,0.0,0.0,-1.1773920072461257
3141,314.1000000000029,25.432625511060174,81.79983532287675,2000.0,220.0,0.0,0.0,-1.1773935256429058
3142,314.20000000000294,25.43270135360238,81.79963297663497,2000.0,220.0,0.0,0.0,-1.1773950440493706
3143,314.30000000000297,25.432777195867114,81.7994306301383,2000.0,220.0,0.0,0.0,-1.177396562465618
3144,314.400000000003,25.432853037854375,81.79922828338675,2000.0,220.0,0.0,0.0,-1.177398080891505
3145,314.500000000003,25.432928879564162,81.79902593638032,2000.0,220.0,0.0,0.0,-1.1773995993272515
3146,314.60000000000304,25.433004720996472,81.79882358911898,2000.0,220.0,0.0,0.0,-1.177401117772684
3147,314.70000000000306,25.433080562151304,81.79862124160276,2000.0,220.0,0.0,0.0,-1.1774026362279415
3148,314.8000000000031,25.433156403028654,81.79841889383165,2000.0,220.0,0.0,0.0,-1.177404154692932
3149,314.9000000000031,25.43323224362852,81.79821654580564,2000.0,220.0,0.0,0.0,-1.1774056731678157
3150,315.0000000000031,25.4333080839509,81.79801419752475,2000.0,220.0,0.0,0.0,-1.1774071916524285
3151,315.10000000000315,25.433383923995798,81.79781184898897,2000.0,220.0,0.0,0.0,-1.1774087101469213
3152,315.2000000000032,25.433459763763206,81.79760950019829,2000.0,220.0,0.0,0.0,-1.1774102286513344
3153,315.3000000000032,25.433535603253123,81.79740715115273,2000.0,220.0,0.0,0.0,-1.1774117471655638
3154,315.4000000000032,25.433611442465548,81.79720480185226,2000.0,220.0,0.0,0.0,-1.1774132656897007
3155,315.50000000000324,25.433687281400477,81.7970024522969,2000.0,220.0,0.0,0.0,-1.1774147842237028
3156,315.60000000000326,25.43376312005791,81.79680010248664,2000.0,220.0,0.0,0.0,-1.17741630276761
3157,315.7000000000033,25.433838958437846,81.79659775242149,2000.0,220.0,0.0,0.0,-1.1774178213215143
3158,315.8000000000033,25.43391479654028,81.79639540210144,2000.0,220.0,0.0,0.0,-1.177419339885343
3159,315.90000000000333,25.43399063436521,81.79619305152649,2000.0,220.0,0.0,0.0,-1.1774208584591361
3160,316.00000000000335,25.434066471912637,81.79599070069665,2000.0,220.0,0.0,0.0,-1.177422377042873
3161,316.1000000000034,25.434142309182555,81.79578834961191,2000.0,220.0,0.0,0.0,-1.177423895636615
3162,316.2000000000034,25.434218146174967,81.79558599827227,2000.0,220.0,0.0,0.0,-1.1774254142404452
3163,316.3000000000034,25.434293982889866,81.79538364667773,2000.0,220.0,0.0,0.0,-1.1774269328542804
3164,316.40000000000344,25.434369819327255,81.7951812948283,2000.0,220.0,0.0,0.0,-1.177428451478067
3165,316.50000000000347,25.434445655487128,81.79497894272396,2000.0,220.0,0.0,0.0,-1.1774299701120678
3166,316.6000000000035,25.434521491369484,81.79477659036472,2000.0,220.0,0.0,0.0,-1.1774314887560726
3167,316.7000000000035,25.434597326974323,81.79457423775058,2000.0,220.0,0.0,0.0,-1.1774330074101234
3168,316.80000000000354,25.434673162301642,81.79437188488153,2000.0,220.0,0.0,0.0,-1.1774345260743893
3169,316.90000000000356,25.434748997351438,81.79416953175757,2000.0,220.0,0.0,0.0,-1.1774360447487011
3170,317.0000000000036,25.43482483212371,81.79396717837872,2000.0,220.0,0.0,0.0,-1.1774375634331868
3171,317.1000000000036,25.434900666618454,81.79376482474497,2000.0,220.0,0.0,0.0,-1.1774390821277938
3172,317.2000000000036,25.434976500835667,81.7935624708563,2000.0,220.0,0.0,0.0,-1.1774406008327254
3173,317.30000000000365,25.43505233477535,81.79336011671273,2000.0,220.0,0.0,0.0,-1.1774421195476508
3174,317.4000000000037,25.4351281684375,81.79315776231427,2000.0,220.0,0.0,0.0,-1.177443638272924
3175,317.5000000000037,25.435204001822118,81.79295540766088,2000.0,220.0,0.0,0.0,-1.1774451570084608
3176,317.6000000000037,25.435279834929197,81.7927530527526,2000.0,220.0,0.0,0.0,-1.1774466757542192
3177,317.70000000000374,25.43535566775874,81.7925506975894,2000.0,220.0,0.0,0.0,-1.1774481945102004
3178,317.80000000000376,25.435431500310738,81.79234834217131,2000.0,220.0,0.0,0.0,-1.177449713276524
3179,317.9000000000038,25.435507332585193,81.7921459864983,2000.0,220.0,0.0,0.0,-1.1774512320531598
3180,318.0000000000038,25.435583164582102,81.79194363057037,2000.0,220.0,0.0,0.0,-1.1774527508400654
3181,318.10000000000383,25.435658996301466,81.79174127438755,2000.0,220.0,0.0,0.0,-1.177454269637384
3182,318.20000000000385,25.43573482774328,81.79153891794981,2000.0,220.0,0.0,0.0,-1.1774557884450196
3183,318.3000000000039,25.435810658907542,81.79133656125715,2000.0,220.0,0.0,0.0,-1.1774573072630286
3184,318.4000000000039,25.43588648979425,81.79113420430959,2000.0,220.0,0.0,0.0,-1.1774588260915224
3185,318.5000000000039,25.4359623204034,81.7909318471071,2000.0,220.0,0.0,0.0,-1.177460344930317
3186,318.60000000000394,25.436038150734998,81.7907294896497,2000.0,220.0,0.0,0.0,-1.1774618637795902
3187,318.70000000000397,25.436113980789035,81.7905271319374,2000.0,220.0,0.0,0.0,-1.1774633826393226
3188,318.800000000004,25.43618981056551,81.79032477397017,2000.0,220.0,0.0,0.0,-1.177464901509495
3189,318.900000000004,25.43626564006442,81.79012241574803,2000.0,220.0,0.0,0.0,-1.177466420390187
3190,319.00000000000404,25.436341469285765,81.78992005727098,2000.0,220.0,0.0,0.0,-1.1774679392814797
3191,319.10000000000406,25.43641729822954,81.78971769853901,2000.0,220.0,0.0,0.0,-1.1774694581832543
3192,319.2000000000041,25.436493126895744,81.78951533955212,2000.0,220.0,0.0,0.0,-1.177470977095491
3193,319.3000000000041,25.43656895528438,81.78931298031033,2000.0,220.0,0.0,0.0,-1.177472496018405
3194,319.4000000000041,25.436644783395437,81.7891106208136,2000.0,220.0,0.0,0.0,-1.1774740149519782
3195,319.50000000000415,25.436720611228917,81.78890826106196,2000.0,220.0,0.0,0.0,-1.1774755338960345
3196,319.6000000000042,25.43679643878482,81.78870590105541,2000.0,220.0,0.0,0.0,-1.1774770528507121
3197,319.7000000000042,25.436872266063144,81.78850354079393,2000.0,220.0,0.0,0.0,-1.1774785718161618
3198,319.8000000000042,25.436948093063883,81.78830118027753,2000.0,220.0,0.0,0.0,-1.1774800907922744
3199,319.90000000000424,25.437023919787038,81.7880988195062,2000.0,220.0,0.0,0.0,-1.1774816097790208
3200,320.00000000000426,25.437099746232605,81.78789645847996,2000.0,220.0,0.0,0.0,-1.1774831287765295
3201,320.1000000000043,25.437175572400584,81.7876940971988,2000.0,220.0,0.0,0.0,-1.1774846477847711
3202,320.2000000000043,25.43725139829097,81.7874917356627,2000.0,220.0,0.0,0.0,-1.177486166803773
3203,320.30000000000433,25.437327223903765,81.78728937387169,2000.0,220.0,0.0,0.0,-1.1774876858335517
3204,320.40000000000435,25.437403049238963,81.78708701182575,2000.0,220.0,0.0,0.0,-1.1774892048741463
3205,320.5000000000044,25.437478874296563,81.78688464952488,2000.0,220.0,0.0,0.0,-1.1774907239255505
3206,320.6000000000044,25.437554699076564,81.78668228696908,2000.0,220.0,0.0,0.0,-1.17749224298785
3207,320.7000000000044,25.43763052357896,81.78647992415837,2000.0,220.0,0.0,0.0,-1.1774937620609929
3208,320.80000000000445,25.437706347803754,81.78627756109273,2000.0,220.0,0.0,0.0,-1.1774952811450545
3209,320.90000000000447,25.43778217175094,81.78607519777216,2000.0,220.0,0.0,0.0,-1.177496800239959
3210,321.0000000000045,25.43785799542052,81.78587283419667,2000.0,220.0,0.0,0.0,-1.1774983193458635
3211,321.1000000000045,25.437933818812485,81.78567047036624,2000.0,220.0,0.0,0.0,-1.1774998384627509
3212,321.20000000000454,25.43800964192684,81.78546810628089,2000.0,220.0,0.0,0.0,-1.1775013575906044
3213,321.30000000000456,25.438085464763578,81.78526574194059,2000.0,220.0,0.0,0.0,-1.1775028767295124
3214,321.4000000000046,25.4381612873227,81.78506337734537,2000.0,220.0,0.0,0.0,-1.1775043958792935
3215,321.5000000000046,25.438237109604202,81.78486101249521,2000.0,220.0,0.0,0.0,-1.1775059150402367
3216,321.6000000000046,25.43831293160808,81.78465864739013,2000.0,220.0,0.0,0.0,-1.1775074342123257
3217,321.70000000000465,25.438388753334337,81.7844562820301,2000.0,220.0,0.0,0.0,-1.177508953395403
3218,321.8000000000047,25.438464574782966,81.78425391641515,2000.0,220.0,0.0,0.0,-1.1775104725896408
3219,321.9000000000047,25.438540395953968,81.78405155054527,2000.0,220.0,0.0,0.0,-1.1775119917949761
3220,322.0000000000047,25.438616216847336,81.78384918442045,2000.0,220.0,0.0,0.0,-1.1775135110114994
3221,322.10000000000474,25.438692037463074,81.78364681804068,2000.0,220.0,0.0,0.0,-1.1775150302392783
3222,322.20000000000476,25.438767857801174,81.78344445140598,2000.0,220.0,0.0,0.0,-1.1775165494782256
3223,322.3000000000048,25.438843677861637,81.78324208451635,2000.0,220.0,0.0,0.0,-1.1775180687284579
3224,322.4000000000048,25.438919497644463,81.78303971737178,2000.0,220.0,0.0,0.0,-1.1775195879898992
3225,322.50000000000483,25.438995317149647,81.78283734997227,2000.0,220.0,0.0,0.0,-1.1775211072626308
3226,322.60000000000485,25.439071136377187,81.78263498231782,2000.0,220.0,0.0,0.0,-1.1775226265467214
3227,322.7000000000049,25.43914695532708,81.78243261440842,2000.0,220.0,0.0,0.0,-1.177524145842193
3228,322.8000000000049,25.439222773999322,81.78223024624408,2000.0,220.0,0.0,0.0,-1.1775256651489943
3229,322.9000000000049,25.439298592393914,81.78202787782482,2000.0,220.0,0.0,0.0,-1.1775271844671467
3230,323.00000000000495,25.439374410510855,81.78182550915061,2000.0,220.0,0.0,0.0,-1.1775287037968432
3231,323.10000000000497,25.43945022835014,81.78162314022146,2000.0,220.0,0.0,0.0,-1.1775302231379352
3232,323.200000000005,25.439526045911766,81.78142077103735,2000.0,220.0,0.0,0.0,-1.1775317424905187
3233,323.300000000005,25.439601863195733,81.7812184015983,2000.0,220.0,0.0,0.0,-1.177533261854518
3234,323.40000000000504,25.43967768020204,81.7810160319043,2000.0,220.0,0.0,0.0,-1.177534781230128
3235,323.50000000000506,25.439753496930678,81.78081366195536,2000.0,220.0,0.0,0.0,-1.1775363006172617
